Analyzed: Oh No It's Zombies Arctic Updated (148)

ID : 0 PlayerName: Yello Race: Terran
ID : 1 PlayerName: MajorTom Race: Terran
ID : 2 PlayerName: RammusSaidOK Race: Zerg
ID : 3 PlayerName: Frosky Race: Terran
ID : 4 PlayerName: Tin Race: Terran
ID : 5 PlayerName: QUINTESSA Race: Terran
ID : 6 PlayerName: Cat Race: Terran
ID : 7 PlayerName: Security Race: MechaZerg
RammusSaidOK Zombie Loss
Public Lobby

Game Length:[33:668]
Players ammount: 8
[13:070] Tin Unlocked HazmatSuit
[13:663] Tin Placed/Upgraded HealingDrone
[14:682] Tin Unlocked FlashBang
[14:686] Tin Unlocked SpecOpsFlashbang
[15:026] Tin Unlocked HighPrecisionBeams
[15:930] Tin Placed/Upgraded HealingDrone
[16:176] Tin Placed/Upgraded HealingDrone
[16:388] Tin Placed/Upgraded HealingDrone
[17:845] Tin Bought ShieldSuit
[17:845] Tin Bought CombatSuit
[17:845] Tin Bought HazmatSuit
[17:845] Tin Bought CombatSuit
[17:863] Tin Bought CombatSuit
[17:908] Tin Placed/Upgraded HealingDrone
[18:682] Tin Unlocked EnergyPack
[18:689] Tin Unlocked OpticalVisor
[21:017] Tin Placed/Upgraded HealingDrone
[23:527] Tin Unlocked AdvancedHazmatSuit
[23:556] Tin Unlocked SpecOpsSuperStimpack
[24:771] Tin Placed/Upgraded HealingDrone
[26:228] Tin Unlocked AutoTurret
[26:281] Tin Unlocked SpecOpsTurret
[27:315] Tin Placed/Upgraded AutoTurret
[27:509] Tin Placed/Upgraded AutoTurret
[27:698] Tin Placed/Upgraded AutoTurret
[28:102] Tin Placed/Upgraded AutoTurret
[28:303] Tin Placed/Upgraded AutoTurret
[28:937] Tin Placed/Upgraded AutoTurret
[30:404] Tin Placed/Upgraded HealingDrone
[30:664] Tin Placed/Upgraded HealingDrone
[30:851] Tin Placed/Upgraded HealingDrone
[00:588] QUINTESSA Unlocked AssaultRifle
[00:667] QUINTESSA Placed/Upgraded MiningDroid
[00:880] QUINTESSA Unlocked Stimpack
[03:867] QUINTESSA Unlocked AdvancedDroidEngines
[04:849] QUINTESSA Unlocked HellfireRocketLauncher
[08:537] QUINTESSA Unlocked SpecOpsHellfireRocketLauncher
[08:573] QUINTESSA Unlocked RocketLauncherMod1
[09:100] QUINTESSA Unlocked BioMechanicalRepairDrone
[09:164] QUINTESSA Unlocked SpecOpsBioMechanicalRepairDrone
[09:713] QUINTESSA Placed/Upgraded HealingDrone
[10:058] QUINTESSA Unlocked ExplorationDroid
[10:744] QUINTESSA Placed/Upgraded ExplorationDroid
[10:913] QUINTESSA Placed/Upgraded ExplorationDroid
[12:372] QUINTESSA Unlocked AutoTurret
[12:862] QUINTESSA Placed/Upgraded AutoTurret
[13:071] QUINTESSA Bought ShieldSuit
[13:071] QUINTESSA Bought CombatSuit
[13:071] QUINTESSA Bought HazmatSuit
[13:071] QUINTESSA Bought HazmatSuit
[13:277] QUINTESSA Placed/Upgraded ExplorationDroid
[14:349] QUINTESSA Placed/Upgraded HealingDrone
[19:032] QUINTESSA Unlocked HazmatSuit
[19:041] QUINTESSA Unlocked AdvancedHazmatSuit
[20:968] QUINTESSA Unlocked MotionSensor
[21:046] QUINTESSA Placed/Upgraded SensorTower
[21:768] QUINTESSA Placed/Upgraded SensorTower
[22:700] QUINTESSA Placed/Upgraded HealingDrone
[23:006] QUINTESSA Placed/Upgraded SensorTower
[23:528] QUINTESSA Bought HazmatSuit
[24:857] QUINTESSA Placed/Upgraded HealingDrone
[25:934] QUINTESSA Placed/Upgraded HealingDrone
[26:043] QUINTESSA Placed/Upgraded SensorTower
[26:135] QUINTESSA Placed/Upgraded HealingDrone
[26:246] QUINTESSA Unlocked Teleporter
[26:566] QUINTESSA Placed/Upgraded HealingDrone
[27:955] QUINTESSA Placed/Upgraded HealingDrone
[30:660] QUINTESSA Placed/Upgraded HealingDrone
[00:588] Cat Unlocked AssaultRifle
[02:747] Cat Unlocked AdvancedDroidEngines
[05:092] Cat Unlocked SpecOpsAssaultRifle
[05:218] Cat Unlocked CombatSuit
[07:788] Cat Unlocked Shotgun
[09:350] Cat Unlocked SpecOpsShotgun
[11:453] Cat Unlocked IncendiaryBullets
[18:206] Cat Unlocked BeamRifle
[18:224] Cat Unlocked SpecOpsPlasmaRifle
[18:396] Cat Unlocked CorrosivePlasma
[19:033] Cat Bought ShieldSuit
[19:033] Cat Bought CombatSuit
[19:033] Cat Bought HazmatSuit
[19:033] Cat Bought HazmatSuit
[19:042] Cat Bought HazmatSuit
[22:006] Cat Unlocked Teleporter
[30:234] Cat Unlocked AdvancedCombatSuit
[30:497] Cat Unlocked MedicShield
[30:621] Cat Unlocked AIAssistant
[30:713] Cat Unlocked EnergyPack
[05:219] Security Bought ShieldSuit
[05:219] Security Bought CombatSuit
[05:219] Security Bought HazmatSuit
[05:219] Security Bought CombatSuit
[30:235] Security Bought CombatSuit

RammusSaidOK Placed 0 Greaters.
--------------------------------
