Analyzed: Oh No It's Zombies Arctic Updated (171)

ID : 0 PlayerName: Frosky Race: Zerg
ID : 1 PlayerName: meTT Race: Terran
ID : 2 PlayerName: SteirylSleiy Race: Terran
ID : 3 PlayerName: binghong Race: Terran
ID : 4 PlayerName: NydusRush Race: Terran
ID : 5 PlayerName: Razer Race: Terran
ID : 6 PlayerName: QUINTESSA Race: Terran
ID : 7 PlayerName: Security Race: Zerg
Frosky Zombie Win
Public Lobby

Game Length:[35:686]
Players ammount: 8
[19:648] binghong Unlocked AdvancedDroidEngines
[20:344] binghong Placed/Upgraded AutoTurret
[20:762] binghong Placed/Upgraded AutoTurret
[22:052] binghong Placed/Upgraded AutoTurret
[25:662] binghong Placed/Upgraded AutoTurret
[26:288] binghong Placed/Upgraded AutoTurret
[28:063] binghong Placed/Upgraded AutoTurret
[30:197] binghong Placed/Upgraded AutoTurret
[31:825] binghong Placed/Upgraded AutoTurret
[32:158] binghong Placed/Upgraded AutoTurret
[34:320] binghong Placed/Upgraded AutoTurret
[34:463] binghong Placed/Upgraded AutoTurret
[00:588] NydusRush Unlocked AssaultRifle
[00:742] NydusRush Placed/Upgraded MiningDroid
[00:955] NydusRush Unlocked Flamethrower
[03:728] NydusRush Unlocked SpecOpsFlamethrower
[04:522] NydusRush Unlocked LongRangeIncinerators
[06:199] NydusRush Unlocked ThermiteFilaments
[14:695] NydusRush Unlocked Shieldsiotunlocked
[14:696] NydusRush Unlocked ShieldSuit
[14:696] NydusRush Unlocked AdvancedShieldSuit
[14:696] NydusRush Unlocked CombatSuit
[14:696] NydusRush Unlocked AdvancedCombatSuit
[14:696] NydusRush Unlocked HazmatSuit
[14:696] NydusRush Unlocked AdvancedHazmatSuit
[14:696] NydusRush Unlocked ShieldSuit
[18:870] NydusRush Placed/Upgraded MiningDroid
[21:915] NydusRush Unlocked AdvancedShieldSuit
[21:916] NydusRush Unlocked ShieldSuit
[21:916] NydusRush Unlocked AdvancedShieldSuit
[24:814] NydusRush Unlocked MedicShield
[30:231] NydusRush Unlocked OverloadWeapon
[00:588] Razer Unlocked AssaultRifle
[00:802] Razer Placed/Upgraded MiningDroid
[01:272] Razer Unlocked BeamRifle
[03:744] Razer Unlocked MotionSensor
[04:834] Razer Placed/Upgraded SensorTower
[07:967] Razer Unlocked SpecOpsPlasmaRifle
[18:329] Razer Placed/Upgraded MiningDroid
[29:862] Razer Unlocked Stimpack
[00:588] QUINTESSA Unlocked AssaultRifle
[03:407] QUINTESSA Unlocked AdvancedDroidEngines
[03:759] QUINTESSA Unlocked Stimpack
[04:591] QUINTESSA Unlocked MotionSensor
[07:607] QUINTESSA Unlocked HellfireRocketLauncher
[09:581] QUINTESSA Unlocked SpecOpsHellfireRocketLauncher
[10:939] QUINTESSA Unlocked ShockwaveMissiles
[12:236] QUINTESSA Unlocked BioMechanicalRepairDrone
[13:640] QUINTESSA Unlocked SpecOpsBioMechanicalRepairDrone
[17:600] QUINTESSA Unlocked TurboDroidEngines
[19:304] QUINTESSA Unlocked PsiDisrupter
Frosky First Alpha Hunter |  Win

Frosky Placed 6 Greaters.
--------------------------------
