Analyzed: Oh No It's Zombies Arctic Map (95)

ID : 0 PlayerName: SkyJio Race: Terran
ID : 1 PlayerName: Salem Race: Terran
ID : 2 PlayerName: valkarian Race: Terran
ID : 3 PlayerName: BaoJio Race: Terran
ID : 4 PlayerName: MarFly Race: Terran
ID : 5 PlayerName: Wooky Race: Terran
ID : 6 PlayerName: Frosky Race: Zerg
ID : 7 PlayerName: Security Race: Infested Terran
Frosky Zombie Win
Private Lobby

Game Length:[41:510]
Players ammount: 8
[14:259] BaoJio Unlocked SpecOpsPowerConverter
[14:308] BaoJio Unlocked CombatShield
[14:461] BaoJio Placed/Upgraded HealingDrone
[14:853] BaoJio Placed/Upgraded HealingDrone
[14:932] BaoJio Unlocked SpecOpsFlashbang
[16:437] BaoJio Unlocked EnergyPack
[17:525] BaoJio Unlocked MiningCharge
[18:440] BaoJio Placed/Upgraded HealingDrone
[23:656] BaoJio Placed/Upgraded HealingDrone
[27:795] BaoJio Placed/Upgraded HealingDrone
[31:380] BaoJio Placed/Upgraded HealingDrone
[34:705] BaoJio Placed/Upgraded NukePack
[37:977] BaoJio Placed/Upgraded HealingDrone
[39:154] BaoJio Placed/Upgraded HealingDrone
[39:521] BaoJio Placed/Upgraded HealingDrone
[39:819] BaoJio Placed/Upgraded HealingDrone
[40:625] BaoJio Placed/Upgraded HealingDrone
[00:572] MarFly Unlocked AssaultRifle
[00:651] MarFly Placed/Upgraded MiningDroid
[00:796] MarFly Unlocked AdvancedDroidEngines
[01:819] MarFly Unlocked FragGrenade
[05:344] MarFly Unlocked SpecOpsAssaultRifle
[09:622] MarFly Placed/Upgraded MiningDroid
[09:680] MarFly Unlocked Stimpack
[09:867] MarFly Unlocked TitaniumBulletCasings
[12:042] MarFly Unlocked SpecOpsFragGrenade
[12:087] MarFly Unlocked MedicShield
[14:080] MarFly Placed/Upgraded MiningDroid
[16:408] MarFly Unlocked BioMechanicalRepairDrone
[16:454] MarFly Placed/Upgraded HealingDrone
[17:280] MarFly Unlocked AutoTurret
[17:401] MarFly Unlocked FlameTurret
[17:451] MarFly Placed/Upgraded AutoTurret
[17:978] MarFly Placed/Upgraded AutoTurret
[19:039] MarFly Unlocked CombatAccelerationDrone
[19:380] MarFly Placed/Upgraded HealingDrone
[19:677] MarFly Placed/Upgraded HealingDrone
[27:922] MarFly Placed/Upgraded HealingDrone
[28:318] MarFly Placed/Upgraded HealingDrone
[28:688] MarFly Placed/Upgraded HealingDrone
[30:245] MarFly Unlocked Teleporter
[31:322] MarFly Unlocked Shieldsiotunlocked
[33:937] MarFly Placed/Upgraded HealingDrone
[34:805] MarFly Placed/Upgraded HealingDrone
[35:665] MarFly Placed/Upgraded HealingDrone
[38:189] MarFly Placed/Upgraded HealingDrone
[39:399] MarFly Placed/Upgraded HealingDrone
[00:572] Wooky Unlocked AssaultRifle
[00:651] Wooky Placed/Upgraded MiningDroid
[00:708] Wooky Unlocked AdvancedDroidEngines
[05:384] Wooky Unlocked SpecOpsAssaultRifle
[05:452] Wooky Unlocked AutoTargetingSystem
[08:335] Wooky Placed/Upgraded MiningDroid
[09:475] Wooky Unlocked Shieldsiotunlocked
[12:418] Wooky Unlocked Stimpack
[14:260] Wooky Placed/Upgraded MiningDroid
[14:311] Wooky Unlocked MiningCharge
[15:673] Wooky Placed/Upgraded NukePack
[18:056] Wooky Unlocked TurboDroidEngines
[20:104] Wooky Placed/Upgraded NukePack
[28:895] Wooky Placed/Upgraded NukePack
[29:141] Wooky Placed/Upgraded NukePack
[29:543] Wooky Placed/Upgraded NukePack
[31:323] Wooky Bought ShieldSuit
[31:323] Wooky Bought CombatSuit
[31:323] Wooky Bought HazmatSuit
[31:323] Wooky Bought ShieldSuit
[33:761] Wooky Placed/Upgraded NukePack
[34:229] Wooky Placed/Upgraded NukePack
[34:509] Wooky Placed/Upgraded NukePack
[40:411] Wooky Placed/Upgraded NukePack
[00:568] Frosky Bought PlayerNumber
[00:646] Frosky Spawned MassiveCocoon
[02:086] Frosky Spawned Hunter
[03:390] Frosky Bought CreepSpeed
[07:117] Frosky Bought UnlockDropPods
[07:127] Frosky Bought EvolveDropPods
[07:130] Frosky Bought EvolveDropPods
[08:626] Frosky Bought EvolveDropPods
[08:630] Frosky Bought EvolveDropPods
[08:947] Frosky Bought EvolveDropPods
[08:950] Frosky Bought EvolveDropPods
[09:476] Frosky Bought ShieldSuit
[09:476] Frosky Bought CombatSuit
[09:476] Frosky Bought HazmatSuit
[09:476] Frosky Bought ShieldSuit
[10:049] Frosky Bought StrainSpeed
[11:035] Frosky Bought PureStrainSpeed
[12:964] Frosky Bought HunterlingStrain
[13:742] Frosky Bought StrainSpeed
[15:682] Frosky Bought PureStrainSpeed
[18:115] Frosky Bought HunterlingStrain
[20:133] Frosky Bought StrainSpeed
[21:788] Frosky Bought PureStrainSpeed
[22:932] Frosky Bought SiphonFuel
[23:464] Frosky Bought VirulentCreep
[23:464] Frosky Bought VirulentCreep
[26:085] Frosky Bought HunterlingStrain
[26:888] Frosky Bought SiphonFuel
[29:773] Frosky Bought SiphonFuel
[31:571] Frosky Bought AdvancedInfestationContainment
[33:057] Frosky Bought DropshipsFueled
[33:121] Frosky Bought SweepingInfestation
[33:121] Frosky Bought UltimateInfestationResearched
[34:946] Frosky Bought CreepSpeed
[37:403] Frosky Bought SpawnNydusWorm
Frosky First Alpha Hunter |  Win

Frosky Placed 0 Greaters.
--------------------------------
